https://www.courrierinternational.com/feed/all/rss.xml,fr
https://podcasts.lemonde.fr/lheure-du-monde/feed/rss/website.xml,fr
https://www.ouest-france.fr/rss/france,fr
https://www.france24.com/fr/rss,fr
https://portail.basta.media/spip.php?page=backend,fr
https://pixelfed.social/users/dansup.atom,en
https://rss-bridge.org/bridge01/?action=display&bridge=EuronewsBridge&lang=www.euronews.com&limit=10&format=Atom,en
https://www.lemonde.fr/economie/rss_full.xml,fr
https://feeds.npr.org/500005/podcast.xml,fr
